IDs,tsne dim 1,tsne dim 2,Clusters
DE-02-1547-H1,5.9928164,-5.889,-1
GR-02-0806-H1,0.8316776,10.652906,3
DE-03-1236-H1,0.93996775,10.507233,3
UK-02-0051-H1,0.94592595,10.498075,3
IT-01-0446-H1,3.6586273,-21.366776,1
DK-01-0679-H1,1.356179,-22.995853,-1
PL-01-0279-H1,0.2834013,-17.0335,0
SR-01-0108-H1,4.4712963,-2.3317375,7
DK-01-0646-H1,-1.2599756,-5.187593,-1
NY-01-1330-H1,-16.768505,-5.1088257,-1
DE-02-2591-H1,0.9415906,10.50439,3
RU-01-0206-H1,-5.0765247,-13.067674,-1
ES-01-0094-H1,0.9456785,10.497955,3
IT-01-0303-H1,-3.682525,-3.337519,-1
DE-02-2831-H1,0.94076914,10.505984,3
IT-01-0241-H1,-18.474472,2.8737032,14
SR-01-0176-H1,4.867532,-22.785032,1
DE-03-0063-H1,0.83905816,2.0101895,7
MK-01-0039-H1,-8.730227,-0.25458157,10
DK-01-0806-H1,-7.605501,-3.3955672,10
IT-05-0059-H1,-22.014364,-10.330895,12
CZ-01-0300-H1,2.3324292,-0.59242535,7
UK-01-0051-H1,-14.59758,1.876287,-1
US-01-1347-H1,-16.551401,-8.782979,-1
CZ-01-0558-H1,0.94036216,10.506609,3
NL-01-1311-H1,-18.073614,1.7943838,14
DE-03-3001-H1,5.092345,-23.33201,1
NY-01-0538-H1,-7.9623613,6.4281077,-1
PL-01-0282-H1,-18.376417,-10.08109,12
NY-01-0849-H1,-10.326449,1.2634312,-1
CZ-01-1244-H1,-8.244091,1.0415992,10
ES-01-0012-H1,0.5043305,11.142271,3
UK-01-0350-H1,-13.62876,-1.9535991,-1
DE-03-2916-H1,0.9402757,10.506767,3
PL-01-0151-H1,-21.842226,-9.982954,12
ES-01-0634-H1,-16.127419,-15.425438,-1
DE-03-1033-H1,0.93616897,10.513113,3
DE-03-3981-H1,0.94007796,10.50676,3
UK-01-0709-H1,-8.370501,1.0173312,10
US-01-1293-H1,0.9350715,10.514739,3
DE-02-2098-H1,2.34303,-17.247059,0
NL-01-1267-H1,0.93432856,10.515951,3
DE-03-4421-H1,0.8380364,10.644331,3
DK-01-1311-H1,-18.146112,-3.2443483,-1
DE-02-2426-H1,-12.334958,1.707385,-1
SE-01-0916-H1,0.9015211,10.561768,3
DE-02-2246-H1,-8.664584,-0.3346209,10
GR-01-0529-H1,-9.270781,-9.731734,-1
RU-01-0758-H1,-3.4764118,-12.677023,-1
IT-01-0203-H1,0.940669,10.506108,3
PL-01-0290-H1,0.9422757,10.503433,3
GR-02-0339-H1,0.9362528,10.513057,3
DE-03-3849-H1,-15.208083,4.3942304,8
DE-02-0063-H1,0.94064015,10.506212,3
GR-02-0505-H1,0.9399227,10.507225,3
UK-03-0225-H1,-21.899107,-10.142897,12
DE-02-3057-H1,0.9419865,10.503855,3
DE-02-5159-H1,-16.045502,0.14638142,-1
HU-01-0043-H1,-22.18194,-10.6356325,-1
GR-01-0125-H1,-9.270781,-9.731734,-1
DE-02-0079-H1,0.9459694,10.498064,3
CZ-01-1871-H1,0.9428582,10.502485,3
DE-03-4489-H1,0.945598,10.498013,3
US-01-1376-H1,-20.216452,-12.170267,-1
DE-03-0130-H1,-14.995394,-15.396058,16
ES-01-0626-H1,0.94189596,10.503997,3
UK-02-0189-H1,0.940747,10.506086,3
US-01-0348-H1,0.9457485,10.498078,3
CZ-01-0461-H1,4.4712963,-2.3317375,7
SE-01-1150-H1,-17.784939,2.6170454,14
PL-01-0318-H1,-5.080324,-6.838437,-1
DE-03-0181-H1,0.9407762,10.505988,3
SE-01-0813-H1,0.9456928,10.497876,3
DE-02-0967-H1,0.9429632,10.502225,3
DE-03-1160-H1,0.94203997,10.503807,3
NL-01-0171-H1,-19.249092,-10.91027,12
DE-03-4374-H1,0.47240236,3.9247866,7
NL-01-0192-H1,0.93617785,10.513185,3
UK-03-0257-H1,-14.991763,-6.041319,-1
NY-01-0129-H1,0.9365037,10.51255,3
DE-02-4282-H1,2.4138076,-16.131216,0
DE-02-0605-H1,-7.9715905,6.424254,-1
CZ-01-0279-H1,6.4488416,-21.502438,1
DE-03-1704-H1,0.9399942,10.506907,3
SE-01-0600-H1,0.51889664,10.379033,3
DE-03-3496-H1,-13.628985,-1.9536783,-1
DE-03-0078-H1,0.29063106,11.036117,3
RU-01-0719-H1,-5.8845353,-6.116264,10
FR-01-0847-H1,0.2906209,11.036134,3
DK-01-1506-H1,0.29058066,11.036255,3
IT-05-0139-H1,2.1369913,-19.470036,0
ES-01-0246-H1,3.2571304,0.5242886,7
GR-02-0846-H1,-18.676489,2.2826877,14
CZ-01-0901-H3,-18.475851,2.8734148,14
DE-03-0668-H1,0.52311176,10.366403,3
ES-01-0591-H1,0.2905981,11.036179,3
FR-01-0461-H1,0.52310157,10.366113,3
DE-03-1433-H1,-11.239833,9.812232,-1
IT-02-0615-H1,2.3324685,-0.59259695,7
DE-03-3367-H1,0.5229522,10.366808,3
DE-02-2445-H1,-8.7077875,8.217621,-1
DE-03-4802-H1,0.29009306,11.036706,3
DE-03-3412-H1,-15.523801,-16.130743,16
ES-01-0019-H1,5.093186,-23.332855,1
FR-01-1204-H1,0.29011273,11.036572,3
GR-01-0181-H1,-7.971612,6.424237,-1
NY-01-0661-H1,-14.604034,1.786009,-1
ES-01-0034-H1,-11.434716,-13.764095,-1
DK-01-0983-H1,0.51291543,10.397161,3
SE-01-1128-H1,-0.070581585,-0.7720563,-1
DE-02-0334-H1,0.517378,10.382773,3
NY-01-0426-H1,0.5227702,10.367789,3
HU-01-0256-H1,0.5225071,10.368701,3
NY-01-0495-H1,-16.042603,5.0295253,8
IT-02-0169-H1,0.52261907,10.367491,3
UK-01-0505-H1,-11.937509,-4.4736094,-1
UK-01-0147-H1,4.4713974,-2.3319418,7
IT-02-0048-H1,0.29001844,11.036825,3
PL-01-0291-H1,0.28304058,-17.033356,0
DK-01-1257-H1,0.50101453,10.43281,3
US-01-0023-H1,2.517656,5.282611,7
DE-02-4643-H1,4.6993346,-16.726004,-1
DE-02-3126-H1,-13.99887,-3.8983786,-1
IT-07-0089-H1,-3.6827567,-3.337437,-1
UK-03-0057-H1,0.5228582,10.366779,3
GR-01-0367-H1,0.9654106,3.2193034,7
DE-02-4481-H1,0.52284557,10.367669,3
ES-01-0668-H1,3.9699256,-20.895027,1
GR-01-0666-H1,0.52273947,10.368088,3
IT-02-0042-H1,0.5231547,10.366291,3
GR-01-0496-H1,-20.862528,-5.30446,-1
DE-03-0210-H1,0.5231747,10.366233,3
UK-01-0235-H1,-9.278308,-5.2238026,-1
DE-03-0608-H1,-15.207726,4.3937664,8
PL-01-0269-H1,0.28304058,-17.033356,0
DE-02-4757-H1,-12.547557,-7.5934587,9
IT-06-0091-H1,-13.628981,-1.9536734,-1
DE-03-2265-H1,-13.306381,-7.741639,-1
DK-01-0087-H1,-8.370631,1.017126,10
US-01-1337-H1,0.5217195,10.372391,3
FR-01-0407-H1,0.52257746,10.368524,3
IT-02-0516-H1,0.52204335,10.3703375,3
DE-02-2935-H1,-17.947784,-6.442886,-1
ES-01-0691-H1,-19.130106,-11.123748,12
SR-01-0119-H1,0.5223405,10.36756,3
DE-02-3212-H1,-15.782906,-10.609808,11
IT-06-0277-H1,0.5227561,10.366367,3
CZ-01-1356-H1,3.1655686,-0.65125036,7
DE-03-3829-H1,0.52275985,10.36698,3
DE-02-2916-H1,0.5216835,10.372191,3
DE-02-1725-H1,5.1179886,4.3750114,-1
NL-01-0503-H1,1.0388198,-5.8784947,-1
DE-03-2882-H1,0.5222726,10.36982,3
DE-02-0800-H1,-12.39859,-7.000311,-1
DE-02-1955-H1,-12.334809,1.7071538,-1
SR-01-0073-H1,-11.434716,-13.764095,-1
SE-01-0165-H1,0.52323353,10.366104,3
UK-03-0071-H1,0.5225817,10.368524,3
DE-02-1845-H1,0.51145303,10.402546,3
DE-02-0416-H1,-16.768793,-5.108934,-1
DK-01-1570-H1,0.52268696,10.366957,3
CZ-01-0042-H1,-14.99164,-6.0414267,-1
FR-01-0129-H1,0.5226095,10.368441,3
DE-02-1922-H1,2.3324685,-0.59259695,7
AT-01-0028-H1,0.52268183,10.367016,3
NY-01-1318-H1,-14.99164,-6.0414267,-1
SE-01-1265-H1,-6.4066963,-6.4206476,10
CZ-01-1362-H1,-7.2539835,-2.1729827,10
DE-02-3193-H1,0.5223278,10.367591,3
DE-03-1136-H1,0.5219842,10.370491,3
US-01-0718-H1,0.5216337,10.372044,3
DE-03-0077-H1,-22.202156,-10.058331,12
US-01-1068-H1,0.52313155,10.366419,3
DE-02-4448-H1,0.52286166,10.36676,3
DE-02-0203-H1,5.1179886,4.3750114,-1
PL-01-0270-H1,-14.997377,-15.434649,16
CZ-01-1680-H1,-12.781015,-0.22003293,10
DE-02-2956-H1,-6.813612,4.5246053,-1
US-01-0025-H1,0.5227641,10.3680525,3
AT-01-0194-H1,0.5232385,10.36652,3
SE-01-0738-H1,2.3714755,-17.231457,0
IT-07-0288-H1,0.5168936,10.3844385,3
IT-05-0049-H1,0.5232013,10.366223,3
DE-03-1999-H1,-20.011282,-7.8623815,-1
DE-03-1556-H2,-7.4766254,-9.8699045,-1
NL-01-1265-H1,-17.427608,-14.097926,15
DE-03-4433-H1,0.52092296,10.374208,3
DE-02-2404-H1,-8.232339,-2.9322183,10
DE-02-0509-H1,0.5204026,10.37561,3
US-01-0665-H1,0.29006267,11.036875,3
FR-01-1297-H1,-7.9705153,6.4260178,-1
SE-01-1245-H1,2.7510853,1.0105059,7
FR-01-1276-H1,-17.38847,-1.1839883,13
IT-02-0473-H1,0.2900672,11.036868,3
DE-02-4566-H1,0.5220867,10.370113,3
IT-02-0198-H1,-18.676489,2.2826877,14
UK-01-0054-H1,0.29061562,11.036143,3
GR-03-0271-H1,-17.098892,-14.712601,15
DE-03-1761-H1,-22.311483,-10.997897,-1
NL-01-1143-H1,0.5231822,10.366117,3
DE-03-4460-H1,0.29057893,11.036294,3
DE-03-0436-H1,-0.50791085,-16.655596,-1
IT-01-0265-H1,4.4713974,-2.3319418,7
ES-01-0468-H1,12.285918,-3.5527718,-1
GR-01-0280-H1,1.2653708,4.8376303,7
CZ-01-1249-H1,0.52072155,10.374523,3
MK-01-0018-H1,5.054722,4.3573823,-1
DK-01-1279-H1,-11.828684,-13.65912,-1
NY-01-0483-H1,0.5225673,10.3674555,3
FR-01-0234-H1,0.52188885,10.370565,3
FR-01-0153-H1,0.52173483,10.370813,3
DE-02-2846-H1,-16.04582,0.14622484,-1
PL-01-0274-H1,-5.1134763,-7.5282927,10
NL-01-0932-H1,-12.829211,-1.9234997,-1
GR-01-0457-H1,-17.430292,-1.8195413,13
HU-01-0232-H1,0.51658297,10.385738,3
NY-01-1294-H1,-10.8009815,-8.483788,9
DE-03-3043-H1,-16.27791,3.3799524,8
UK-02-0168-H1,-14.841885,-4.0400677,-1
UK-03-0232-H1,-19.214422,-6.8300786,-1
FR-01-0761-H1,-15.683028,4.631296,8
IT-08-0108-H1,-5.6220846,3.5607612,-1
ES-01-0393-H1,0.5215845,10.372268,3
DE-02-3658-H1,-15.045665,4.5369062,8
US-01-1327-H1,1.0254569,-21.412518,0
NL-01-0420-H1,0.5222688,10.369668,3
CZ-01-0346-H1,-11.397008,0.3739479,10
ES-01-0584-H1,-9.229294,3.939497,-1
DE-01-0498-H1,-17.098885,-14.712596,15
ES-01-0343-H1,0.5229214,10.366567,3
CZ-01-1059-H2,-10.1602745,2.617863,-1
DK-01-0540-H1,-0.070581585,-0.7720563,-1
DE-03-2610-H1,-17.085886,-14.691713,15
GR-03-0289-H1,-16.127031,-15.425885,-1
RU-01-0456-H1,-15.329028,-1.2631627,-1
DE-02-2893-H1,4.9999437,1.420074,7
DE-02-3900-H1,-3.305046,-1.3296722,-1
DE-02-3146-H1,0.29057965,11.036269,3
GR-02-0825-H1,-14.050757,-11.198025,-1
RU-01-0231-H1,0.2905561,11.03631,3
SE-01-0048-H1,0.5226145,10.367584,3
DE-02-3413-H1,0.2905989,11.036193,3
DE-03-4388-H1,-11.239246,9.811812,-1
DE-02-1555-H1,-11.934549,1.3740491,10
IT-01-0299-H1,0.5172204,10.3835945,3
NL-01-0651-H1,0.5196226,10.377493,3
SE-01-0820-H1,0.52146953,10.372568,3
DE-02-0648-H1,0.5228068,10.367172,3
CZ-01-1705-H1,3.553879,-21.521803,1
DE-03-1108-H1,1.6093644,2.4438097,7
GR-01-0691-H1,0.29048628,11.036413,3
IT-05-0272-H1,0.29050627,11.036341,3
GR-02-0782-H1,-6.4066963,-6.4206476,10
IT-02-0389-H1,-18.475883,2.8734055,14
CZ-01-1205-H1,0.52260435,10.368674,3
GR-03-0057-H1,0.5215484,10.372367,3
DE-02-1817-H1,0.3815916,4.5476136,7
GR-01-0084-H1,0.5188453,10.379045,3
GR-02-0277-H1,-8.034136,-6.629944,10
CZ-01-1090-H1,-17.388475,-1.1839856,13
UK-02-0292-H1,-18.327206,-4.0503283,-1
NL-01-0869-H1,0.2906245,11.036144,3
DE-03-2748-H1,-0.48829693,1.859427,7
DE-02-2273-H1,2.3714755,-17.231457,0
US-01-0246-H1,0.2901301,11.03651,3
FR-01-0766-H1,0.2904718,11.036447,3
RU-01-0149-H1,0.5208115,10.374346,3
NL-01-1080-H1,2.8308663,-2.2903757,7
DE-02-2639-H1,0.29056177,11.036247,3
NY-01-0761-H1,4.9999437,1.420074,7
NY-01-1306-H1,-8.370631,1.017126,10
DE-02-3241-H1,2.3714755,-17.231457,0
DE-02-1862-H1,11.444638,-4.658245,-1
DE-02-1798-H1,2.3714755,-17.231457,0
SE-01-1297-H1,0.52210194,10.368642,3
DE-03-1573-H1,0.5229141,10.366546,3
DE-02-3858-H1,0.5231292,10.366381,3
UK-02-0152-H1,0.5160633,10.387119,3
DE-02-4029-H1,2.3714755,-17.231457,0
IT-02-0253-H2,-9.270647,-9.73175,-1
DE-03-1399-H1,-19.249212,-10.911253,12
GR-03-0344-H1,0.29055923,11.036388,3
US-01-1259-H1,-7.9705153,6.4260178,-1
DK-01-0556-H1,0.51640713,10.38462,3
CZ-01-1286-H1,0.5171887,10.383458,3
UK-02-0081-H1,-7.971611,6.4242387,-1
DE-03-2036-H1,-9.055357,-0.703822,10
DK-01-0347-H1,4.985256,-20.70141,1
RU-01-0279-H1,0.51662105,10.383427,3
UK-03-0285-H1,-15.27441,-15.878136,16
DE-02-1337-H1,4.1580186,-1.1751394,7
DK-01-0036-H1,0.29054806,11.036226,3
DE-03-3637-H1,0.29047817,11.036446,3
DE-03-0986-H1,-17.427608,-14.097926,15
RU-01-0664-H1,6.3481007,-21.449556,1
SE-01-0397-H1,0.29057395,11.036298,3
DE-03-2973-H1,-14.483188,-14.237922,-1
GR-03-0258-H1,-11.377814,-3.6602778,-1
DE-03-0622-H1,-8.1432085,8.456166,-1
DE-02-1147-H1,-8.044873,-3.7980614,10
GR-01-0213-H1,0.2904896,11.036431,3
IT-02-0763-H1,2.2340677,4.1748457,7
CZ-01-1264-H1,0.29059795,11.036223,3
RU-01-0403-H1,3.6445339,-21.38889,1
DE-02-3677-H1,-8.7077875,8.217621,-1
US-01-1108-H1,0.29047146,11.036465,3
DE-03-0381-H1,-19.278658,-10.964971,12
DE-02-4929-H1,0.5219338,10.370613,3
IT-02-0101-H2,-10.937499,-0.4945857,-1
GR-01-1147-H1,-11.711751,1.3559479,10
RU-01-0534-H1,0.29073006,11.036146,3
RU-01-0623-H1,2.7794502,4.8833294,7
NL-01-1381-H1,8.560676,-2.7144847,-1
DE-02-1808-H1,-1.4144511,-4.6536365,-1
ES-01-0375-H1,-15.677895,-16.184502,16
UK-01-0364-H1,-18.408491,-2.4704475,-1
RU-01-0162-H1,-9.270647,-9.73175,-1
UK-01-0016-H1,2.3212795,-18.923592,0
CZ-01-1377-H1,-14.543077,2.0109744,-1
GR-03-0051-H1,2.3714755,-17.231457,0
CZ-01-1427-H1,0.29059,11.0362425,3
DE-03-3856-H1,0.29058838,11.036243,3
DE-03-0536-H1,-17.444525,-14.022977,15
DE-02-3648-H1,0.2906182,11.0361595,3
DE-02-2428-H1,0.5187541,10.379981,3
DE-03-3430-H1,-10.543773,7.1897078,-1
NL-01-1257-H1,-8.150982,-3.569409,10
NY-01-1119-H1,1.0925391,4.20794,7
FR-01-0628-H1,-8.193071,-6.2944455,-1
DK-01-0186-H1,0.28156134,4.1629148,7
CZ-01-0041-H1,0.5199795,10.376601,3
UK-02-0025-H1,2.3212795,-18.923592,0
UK-03-0481-H1,0.2903401,11.036288,3
NY-01-0365-H1,-4.9886994,6.965401,-1
DE-03-3418-H1,6.1680346,-22.916647,1
DK-01-0230-H1,-7.971611,6.4242387,-1
IT-02-0431-H1,0.29056722,11.036224,3
NY-01-1231-H1,-18.46161,-6.8042,-1
IT-08-0110-H1,0.29057598,11.036334,3
DE-02-2622-H1,-0.58005404,1.8646629,-1
UK-03-0050-H1,8.560627,-2.7143867,-1
NY-01-1104-H1,0.17618163,10.190038,3
GR-02-0711-H1,0.17655504,10.189211,3
DE-02-5082-H1,-0.016845878,10.895566,3
NY-01-0154-H1,0.17811194,10.185079,3
US-01-1067-H1,-0.017587274,10.897929,3
DE-03-1036-H1,6.1486506,-22.897194,1
NL-01-1050-H1,-19.245092,-10.921707,12
DE-02-0551-H1,2.254248,-5.978403,-1
HU-01-0148-H1,-0.017282464,10.89711,3
ES-01-0428-H1,-11.177252,-18.387283,-1
DE-03-3923-H1,-15.529749,-10.456738,11
DE-03-4001-H1,-9.40704,-9.072631,9
DE-02-0686-H1,0.17620125,10.190035,3
AT-01-0233-H1,8.560627,-2.7143867,-1
DE-03-1692-H1,0.1763107,10.189698,3
US-01-0874-H1,-17.927906,-2.0745146,13
UK-03-0308-H1,0.17626818,10.189661,3
SE-01-0435-H1,-0.017342476,10.897341,3
UK-01-0018-H1,-7.318551,-7.8571734,10
NL-01-0056-H1,-0.016168844,10.892881,3
DE-02-2457-H1,-0.018261192,10.899288,3
UK-01-0805-H1,-8.934629,3.7319748,-1
NL-01-0695-H1,0.17626737,10.189691,3
CZ-01-1587-H1,-15.533902,-2.0519814,-1
DE-03-4088-H1,0.17610893,10.190073,3
DE-03-2413-H1,-13.293096,-5.629126,-1
CZ-01-0162-H1,-0.005478876,10.856274,3
DE-03-1911-H1,-0.010503433,10.873166,3
IT-02-0708-H1,5.089762,-23.33661,1
CZ-01-0614-H1,-18.4784,2.872082,14
DE-02-0133-H1,-0.017784627,10.89859,3
GR-02-0152-H1,3.73415,-21.307957,1
RU-01-0513-H1,-9.700583,-5.287765,-1
NL-01-1025-H1,-0.016843544,10.895589,3
DE-02-3036-H1,-3.3051317,-1.3297405,-1
IT-05-0002-H1,4.918969,-18.330984,-1
FR-01-1218-H1,-0.016298644,10.893219,3
NY-01-1065-H1,-0.016741604,10.894871,3
DE-02-4206-H1,-17.948223,-6.442947,-1
GR-01-1025-H1,-0.005495754,10.856316,3
IT-02-0789-H1,-2.5207295,-3.9656255,-1
DE-03-0303-H1,2.778737,4.8831787,7
DE-02-4769-H1,-11.937211,-4.47434,-1
CH-01-0016-H1,-8.397086,1.0272843,10
IT-02-0476-H1,-0.01157974,10.87782,3
CZ-01-0828-H1,-6.2318044,-8.633865,-1
UK-01-0198-H1,0.17617546,10.190276,3
NY-01-0772-H1,-9.274317,-9.729962,-1
CZ-01-1717-H1,-6.497276,-3.046193,10
AT-01-0039-H1,2.254248,-5.978403,-1
DE-03-1567-H1,-13.447714,-14.361108,-1
DE-02-1340-H1,0.17623332,10.189667,3
NY-01-0912-H1,-11.39353,0.35814792,10
DE-03-0911-H1,-14.483049,-14.237776,-1
NL-01-0028-H1,-18.98741,-12.78252,-1
DE-02-0625-H1,-8.232417,-2.9324546,10
IT-07-0125-H1,-0.011684392,10.877843,3
DK-01-0976-H1,-19.082552,-6.58087,-1
CZ-01-1585-H1,-18.327276,-4.0504446,-1
RU-01-0596-H1,-10.563741,7.1255774,-1
GR-01-0578-H1,-0.015987242,10.892488,3
NY-01-0197-H1,-6.406589,-6.4206996,10
NL-01-0847-H1,0.1760251,10.1902275,3
NY-01-1152-H1,0.1762033,10.189989,3
DE-01-0131-H1,-9.625507,-16.772135,-1
IT-01-0344-H1,-0.017855031,10.898868,3
DE-02-1680-H1,-0.016984338,10.896273,3
DE-03-0559-H1,-0.015029151,10.888715,3
GR-02-0619-H2,-18.3346,-3.9828768,-1
US-01-1353-H1,-11.937212,-4.47435,-1
DE-01-0213-H1,-0.0170143,10.896393,3
FR-01-0956-H1,3.73415,-21.307957,1
SE-01-0836-H1,0.17626691,10.189668,3
GR-02-0712-H1,3.73415,-21.307957,1
FR-01-1228-H1,-0.011695113,10.877971,3
DE-03-1375-H1,-9.302482,-17.44149,-1
DK-01-0518-H1,3.73415,-21.307957,1
SE-01-0546-H1,-8.347716,5.0933485,-1
DE-03-4343-H1,0.1761988,10.189606,3
HU-01-0115-H1,-14.483049,-14.237776,-1
GR-01-0156-H1,-0.00174845,10.8436775,3
DE-02-1011-H1,-12.57937,-7.3693185,9
FR-01-0397-H2,-0.012113441,10.878631,3
DE-02-0492-H1,-0.013514536,10.88356,3
DE-02-2493-H1,5.661371,-15.422126,-1
DE-03-0173-H1,-7.885301,8.595996,-1
US-01-0797-H1,-18.408598,-2.4710407,-1
DK-01-0697-H1,0.17607683,10.190089,3
DE-03-4784-H1,-21.260084,-8.519009,12
NL-01-1398-H1,-11.434946,-13.764194,-1
DE-02-1906-H1,-0.018100552,10.899104,3
CZ-01-0541-H1,3.73415,-21.307957,1
IT-02-0546-H1,-17.38872,-1.1847234,13
NY-01-0575-H1,-7.256165,-7.963714,-1
IT-01-0060-H1,-0.017386308,10.897399,3
DE-02-3649-H1,-2.9162638,0.77544874,-1
DE-02-2359-H1,0.17620802,10.190384,3
RU-01-0476-H1,-0.015897997,10.892549,3
CZ-01-0480-H1,-11.240613,9.812913,-1
DE-02-1305-H1,2.4224033,-15.982862,0
DE-02-4509-H1,0.1762005,10.190037,3
FR-01-0350-H1,0.1764029,10.1895895,3
UK-01-0718-H1,-0.01702907,10.8960905,3
CZ-01-0648-H1,4.9240623,1.4728795,7
DE-03-2904-H1,-0.008450178,10.8662405,3
DE-02-0758-H1,-0.017717993,10.898815,3
US-01-0400-H1,0.17630392,10.190023,3
IT-06-0070-H1,-11.434946,-13.764194,-1
DE-03-4334-H1,0.1761952,10.190063,3
DE-01-0237-H1,-0.014020807,10.885017,3
GR-02-0508-H1,-8.397086,1.0272843,10
ES-01-0238-H1,8.438218,-2.5553935,-1
DK-01-1254-H1,-0.011147222,10.876164,3
US-01-1370-H1,-21.824287,-9.325636,12
IT-07-0134-H2,-0.017138511,10.89673,3
DE-03-0837-H1,-22.167503,-9.623374,12
UK-03-0353-H1,-14.483049,-14.237776,-1
DE-02-3652-H1,0.011826342,10.796961,3
IT-06-0194-H1,0.17633976,10.189646,3
NY-01-1271-H1,0.17644227,10.189409,3
SE-01-0839-H1,-14.991503,-6.0414653,-1
DK-01-0992-H1,1.6744518,2.5392022,7
DE-03-2786-H1,6.2256527,-23.044363,1
DE-02-1957-H1,-14.315334,-10.000149,11
UK-02-0027-H1,4.9999332,1.4200298,7
NY-01-1298-H1,-10.54378,7.189668,-1
GR-02-0526-H1,0.17634241,10.189642,3
NY-01-0196-H1,0.17639032,10.189609,3
CZ-01-1757-H1,0.1763824,10.189656,3
IT-07-0053-H1,0.17621388,10.189572,3
HU-01-0005-H1,1.5363508,-15.801587,0
NL-01-0535-H1,-9.625507,-16.772135,-1
IT-07-0240-H1,4.222009,-0.6886265,7
DE-03-0521-H1,0.17621483,10.189565,3
DE-02-0550-H1,0.17621377,10.189569,3
DE-02-0874-H1,0.17621347,10.189571,3
NY-01-0421-H1,-8.488225,-2.8350892,10
CZ-01-1851-H1,0.005430896,10.819508,3
DE-03-1932-H1,-14.593166,-15.777263,16
FR-01-1283-H1,-0.013201323,10.8829775,3
IT-06-0294-H1,-0.011936922,10.878718,3
FR-01-0579-H1,-19.12425,-6.253696,-1
DE-02-1192-H1,-0.013514267,10.884679,3
IT-02-0154-H1,0.005526154,10.818924,3
RU-01-0275-H1,-5.0768437,-13.067714,-1
DE-03-2954-H1,-19.24999,-10.911218,12
DE-02-0364-H2,-10.563773,7.1255684,-1
NY-01-0925-H1,-3.337199,-0.88308233,-1
RU-01-0539-H1,-0.009451149,10.870316,3
RU-01-0409-H1,-0.011980937,10.879162,3
PL-01-0197-H1,-15.187719,4.2415547,8
GR-02-0302-H1,0.002741628,10.82907,3
FR-01-0136-H1,-0.013819374,10.885869,3
NY-01-0425-H1,0.17638041,10.189657,3
DE-03-3760-H1,-6.312215,-8.416686,-1
IT-06-0015-H1,-0.000151441,10.838737,3
DE-02-0531-H1,-0.01073321,10.874065,3
DE-03-0317-H1,-11.784524,-0.000492605,10
UK-03-0421-H1,-15.677774,-16.184721,16
DE-03-3563-H1,0.17789887,10.185065,3
DE-01-0242-H1,2.4126058,-16.131403,0
CZ-01-0582-H1,3.7339897,-21.307934,1
DE-03-4693-H2,-2.5207295,-3.9656255,-1
IT-02-0251-H1,-10.280394,-8.068729,9
DE-03-3913-H1,0.005257786,10.820328,3
DE-02-3973-H1,-6.535498,-6.4025636,10
DE-03-1825-H1,-8.044879,-3.7979586,10
GR-02-0103-H1,-0.003312196,10.84885,3
DE-03-0264-H1,1.1801368,3.5827491,7
NY-01-0042-H1,-0.018359952,10.899506,3
DE-02-1603-H2,-15.906656,0.33290344,-1
IT-01-0292-H1,-0.01835207,10.899182,3
IT-05-0144-H1,-0.017967772,10.89851,3
NY-01-0125-H1,-0.017519925,10.897859,3
DE-02-2966-H1,-0.017768804,10.8989315,3
SE-01-0095-H1,-14.960503,5.0210633,8
CZ-01-0723-H1,-0.017233513,10.897022,3
GR-01-0110-H1,-0.017048195,10.896118,3
DE-02-0403-H1,-0.01607646,10.892815,3
NL-01-1202-H1,1.0384979,-5.878504,-1
GR-01-0650-H1,-18.676588,2.2816303,14
US-01-0289-H1,-0.015965072,10.892417,3
GR-03-0226-H1,-0.018029379,10.899525,3
DE-03-3605-H1,-21.174412,-8.272331,-1
DE-02-1367-H1,-0.017391624,10.897643,3
NL-01-0076-H1,-14.933051,-0.14328477,-1
DE-03-1259-H1,-11.434946,-13.764194,-1
DE-02-3851-H1,4.407148,-15.827834,-1
DE-02-0707-H1,1.3510197,3.5730896,7
GR-01-0562-H1,-0.01725264,10.897124,3
DE-03-2462-H1,5.089762,-23.33661,1
DE-02-2512-H1,-0.017077938,10.896285,3
DE-02-0911-H1,-1.4145509,-4.6535683,-1
DE-01-0048-H1,-0.018008487,10.899274,3
SE-01-1207-H1,2.3692288,-17.233446,0
FR-01-0401-H1,-0.017793458,10.899047,3
DE-03-4654-H1,-18.259827,-10.086114,12
IT-01-0171-H1,-0.018429467,10.899888,3
DE-02-2170-H1,-7.9705334,6.4260077,-1
US-01-1138-H1,-0.017953161,10.899338,3
FR-01-0513-H1,1.4974995,-19.978994,0
GR-01-0756-H1,-0.018127471,10.899691,3
DE-03-0821-H1,-16.769129,-5.108971,-1
CZ-01-0271-H1,3.73415,-21.307957,1
DE-03-2598-H1,-20.00726,-0.44895053,-1
GR-01-0863-H1,-0.018103557,10.899672,3
DE-03-4375-H1,-0.017992208,10.899222,3
SE-01-0188-H1,0.1762129,10.19039,3
IT-02-0007-H1,-0.01776952,10.897869,3
NL-01-1331-H1,0.17652343,10.190433,3
DE-02-1995-H1,-5.05728,-6.9237576,-1
SE-01-0675-H1,0.17649175,10.189405,3
IT-02-0065-H1,0.17618424,10.189895,3
DE-02-4689-H1,0.17639115,10.189819,3
US-01-0819-H1,0.17620476,10.190012,3
